1108|EEE|Claire|87|69|54|82|292|73.00
1109|CIVIL73|Samantha|73|77|62|82|294|73.50
1110|ECE|Rachel|84|58|38|98|278|69.50
1111|CSE|Audrey|66|41|35|83|225|56.25
1112|ISE|Jane|86|90|93|95|364|91.00
1113|ECE|Victoria|88|71|96|71|326|81.50
1114|EEE|Natalie|75|47|91|91|304|76.00
1115|CIVIL82|Amanda|82|84|90|88|344|86.00
1116|ECE|Samantha|93|40|78|74|285|71.25
1117|CSE|Carolyn|65|80|35|97|277|69.25
1118|ISE|Amy|87|40|70|82|279|69.75
1119|ECE|Angela|85|40|87|71|283|70.75
1120|EEE|Tracey|62|49|75|71|257|64.25
1121|CIVIL64|Wanda|64|54|66|92|276|69.00
1122|ECE|Caroline|87|53|89|79|308|77.00
1123|CSE|Rebecca|99|66|49|88|302|75.50
1124|ISE|Amelia|65|47|40|81|233|58.25
1125|ECE|Samantha|93|49|86|84|312|78.00
1126|EEE|Andrea|75|88|80|89|332|83.00
1127|CIVIL70|Bernadette|70|59|65|90|284|71.00
1128|ECE|Lily|90|69|68|86|313|78.25
1129|CSE|Amelia|72|39|63|93|267|66.75
1130|ISE|Donna|81|84|60|99|324|81.00
1131|ECE|Jan|99|80|66|83|328|82.00
1132|EEE|Lillian|78|58|44|82|262|65.50
1133|CIVIL88|Molly|88|39|40|93|260|65.00
1134|ECE|Sarah|74|86|71|78|309|77.25
1135|CSE|Michelle|66|47|63|98|274|68.50
1136|ISE|Claire|88|38|50|70|246|61.50
1137|ECE|Jennifer|74|70|74|96|314|78.50
1138|EEE|Amelia|82|60|79|77|298|74.50
1139|CIVIL84|Lauren|84|60|79|74|297|74.25
1140|ECE|Angela|78|54|96|84|312|78.00
1141|CSE|Ruth|94|54|55|84|287|71.75
1142|ISE|Claire|63|49|55|85|252|63.00
1143|ECE|Virginia|81|55|86|88|310|77.50
1144|EEE|Tracey|89|89|75|76|329|82.25
1145|CIVIL61|Wendy|61|83|50|73|267|66.75
1146|ECE|Fiona|76|84|71|73|304|76.00
1147|CSE|Una|62|72|40|87|261|65.25
1148|ISE|Sonia|88|67|64|88|307|76.75
1149|ECE|Zoe|82|61|71|71|285|71.25
1150|EEE|Lillian|67|58|75|97|297|74.25
1151|CIVIL69|Angela|69|49|65|71|254|63.50
1152|ECE|Nicola|93|81|70|94|338|84.50
1153|CSE|Rebecca|89|45|46|79|259|64.75
1154|ISE|Kimberly|87|57|55|77|276|69.00
1155|ECE|Anna|99|70|96|77|342|85.50
1156|EEE|Carol|63|35|77|90|265|66.25
1157|CIVIL85|Ruth|85|41|53|99|278|69.50
1158|ECE|Pippa|83|43|62|74|262|65.50
1159|CSE|Rebecca|98|44|76|92|310|77.50
1160|ISE|Angela|93|59|73|93|318|79.50
1161|ECE|Theresa|67|62|48|74|251|62.75
1162|EEE|Wanda|63|72|62|71|268|67.00
1163|CIVIL70|Bernadette|70|55|85|99|309|77.25
1164|ECE|Amelia|89|89|35|87|300|75.00
1165|CSE|Amy|99|43|94|87|323|80.75
1166|ISE|Wendy|80|73|51|85|289|72.25
1167|ECE|Anne|70|35|61|73|239|59.75
1168|EEE|Alexandra|64|89|43|86|282|70.50
1169|CIVIL70|Rose|70|76|87|80|313|78.25
1170|ECE|Elizabeth|89|52|92|97|330|82.50
1171|CSE|Molly|60|87|45|96|288|72.00
1172|ISE|Abigail|65|51|82|75|273|68.25
1173|ECE|Una|61|63|64|95|283|70.75
1174|EEE|Andrea|86|84|81|76|327|81.75
1175|CIVIL97|Fiona|97|44|65|87|293|73.25
1176|ECE|Deirdre|75|45|38|92|250|62.50
1177|CSE|Jessica|61|61|87|70|279|69.75
1178|ISE|Una|68|89|79|82|318|79.50
1179|ECE|Elizabeth|95|58|91|72|316|79.00
1180|EEE|Audrey|85|36|47|86|254|63.50
1181|CIVIL88|Karen|88|88|54|79|309|77.25
1182|ECE|Samantha|87|79|40|98|304|76.00
1183|CSE|Lily|89|62|55|88|294|73.50
1184|ISE|Mary|83|59|55|71|268|67.00
1185|ECE|Stephanie|76|86|96|90|348|87.00
1186|EEE|Bernadette|91|88|81|85|345|86.25
1187|CIVIL98|Tracey|98|72|77|81|328|82.00
1188|ECE|Felicity|86|74|78|85|323|80.75
1189|CSE|Claire|76|56|67|95|294|73.50
1190|ISE|Grace|77|75|50|70|272|68.00
1191|ECE|Audrey|99|78|42|86|305|76.25
1192|EEE|Michelle|82|41|98|90|311|77.75
1193|CIVIL77|Sue|77|57|54|89|277|69.25
1194|ECE|Audrey|92|82|38|95|307|76.75
1195|CSE|Amelia|61|80|71|83|295|73.75
1196|ISE|Lillian|92|67|87|92|338|84.50
1197|ECE|Chloe|60|69|42|76|247|61.75
1198|EEE|Nicola|74|42|57|92|265|66.25
1199|CIVIL96|Virginia|96|43|56|96|291|72.75
1200|ECE|Carol|77|68|76|74|295|73.75
1201|CSE|Claire|83|54|89|74|300|75.00
1202|ISE|Anna|82|60|69|86|297|74.25
1203|ECE|Rose|72|67|54|91|284|71.00
1204|EEE|Heather|63|86|75|78|302|75.50
1205|CIVIL75|Mary|75|54|40|86|255|63.75
1206|ECE|Faith|99|75|68|88|330|82.50
1207|CSE|Megan|88|77|77|79|321|80.25
1208|ISE|Carolyn|91|85|48|88|312|78.00
1209|ECE|Audrey|87|39|67|80|273|68.25
1210|EEE|Hannah|71|46|72|82|271|67.75
1211|CIVIL67|Jessica|67|48|97|94|306|76.50
1212|ECE|Diane|89|88|67|71|315|78.75
1213|CSE|Wendy|91|76|36|97|300|75.00
1214|ISE|Joanne|90|64|78|77|309|77.25
1215|ECE|Victoria|83|42|87|90|302|75.50
1216|EEE|Pippa|95|78|56|88|317|79.25
1217|CIVIL88|Claire|88|69|51|92|300|75.00
1218|ECE|Amy|69|68|53|85|275|68.75
1219|CSE|Emily|84|52|94|79|309|77.25
1220|ISE|Molly|95|72|92|85|344|86.00
1221|ECE|Deirdre|60|87|91|81|319|79.75
1222|EEE|Angela|93|36|42|74|245|61.25
1223|CIVIL73|Megan|73|87|60|85|305|76.25
1224|ECE|Ella|78|53|86|78|295|73.75
1225|CSE|Lauren|66|63|37|87|253|63.25
1226|ISE|Penelope|70|90|63|92|315|78.75
1227|ECE|Anne|78|81|36|81|276|69.00
1228|EEE|Ella|90|68|41|76|275|68.75
1229|CIVIL65|Donna|65|90|35|79|269|67.25
1230|ECE|Nicola|80|58|89|93|320|80.00
1231|CSE|Faith|93|71|73|74|311|77.75
1232|ISE|Mary|77|56|79|91|303|75.75
1233|ECE|Amanda|90|83|96|71|340|85.00
1234|EEE|Hannah|72|64|46|75|257|64.25
1235|CIVIL73|Jennifer|73|48|59|75|255|63.75
1236|ECE|Amelia|70|41|64|99|274|68.50
1237|CSE|Fiona|65|87|38|78|268|67.00
1238|ISE|Bella|68|84|58|80|290|72.50
1239|ECE|Sarah|67|43|89|78|277|69.25
1240|EEE|Ella|73|46|52|75|246|61.50
1241|CIVIL71|Diana|71|42|68|99|280|70.00
1242|ECE|Ella|95|71|80|91|337|84.25
1243|CSE|Emily|76|72|49|86|283|70.75
1244|ISE|Gabrielle|94|64|88|73|319|79.75
1245|ECE|Kimberly|99|74|92|94|359|89.75
1246|EEE|Maria|74|56|72|76|278|69.50
1247|CIVIL77|Stephanie|77|48|77|74|276|69.00
1248|ECE|Victoria|76|37|41|81|235|58.75
1249|CSE|Sophie|80|68|38|94|280|70.00
1250|ISE|Amelia|97|37|35|80|249|62.25
1251|ECE|Una|76|60|64|87|287|71.75
1252|EEE|Amy|88|46|76|70|280|70.00
1253|CIVIL87|Bernadette|87|81|58|77|303|75.75
1254|ECE|Joan|74|63|93|95|325|81.25
1255|CSE|Theresa|89|38|62|81|270|67.50
1256|ISE|Maria|92|66|85|82|325|81.25
1257|ECE|Michelle|60|81|43|88|272|68.00
1258|EEE|Fiona|69|86|78|90|323|80.75
1259|CIVIL68|Megan|68|68|51|91|278|69.50
1260|ECE|Zoe|68|78|53|92|291|72.75
1261|CSE|Wanda|77|85|49|76|287|71.75
1262|ISE|Ruth|95|69|94|93|351|87.75
1263|ECE|Megan|87|58|45|72|262|65.50
1264|EEE|Bella|66|75|62|84|287|71.75
1265|CIVIL79|Rebecca|79|86|45|78|288|72.00
1266|ECE|Claire|89|76|41|87|293|73.25
1267|CSE|Mary|78|63|66|71|278|69.50
1268|ISE|Sarah|98|46|71|87|302|75.50
1269|ECE|Deirdre|62|68|83|97|310|77.50
1270|EEE|Emily|95|72|74|94|335|83.75
1271|CIVIL71|Una|71|87|68|73|299|74.75
1272|ECE|Kylie|94|88|62|99|343|85.75
1273|CSE|Kimberly|69|51|80|72|272|68.00
1274|ISE|Sophie|71|80|77|73|301|75.25
1275|ECE|Theresa|86|87|59|77|309|77.25
1276|EEE|Julia|91|47|58|97|293|73.25
1277|CIVIL68|Rachel|68|86|88|72|314|78.50
1278|ECE|Samantha|67|68|79|93|307|76.75
1279|CSE|Abigail|82|43|90|84|299|74.75
1280|ISE|Bernadette|65|49|46|89|249|62.25
1281|ECE|Lillian|80|64|94|92|330|82.50
1282|EEE|Madeleine|73|86|74|91|324|81.00
1283|CIVIL84|Carol|84|56|42|97|279|69.75
1284|ECE|Sophie|93|85|67|86|331|82.75
1285|CSE|Abigail|72|70|45|73|260|65.00
1286|ISE|Alexandra|96|69|84|70|319|79.75
1287|ECE|Amelia|93|89|74|86|342|85.50
1288|EEE|Claire|82|81|78|90|331|82.75
1289|CIVIL91|Victoria|91|80|94|87|352|88.00
1290|ECE|Sonia|60|51|59|91|261|65.25
1291|CSE|Bernadette|62|89|48|89|288|72.00
1292|ISE|Grace|68|45|92|75|280|70.00
1293|ECE|Virginia|99|35|37|95|266|66.50
1294|EEE|Lillian|69|57|78|77|281|70.25
1295|CIVIL93|Wendy|93|54|77|86|310|77.50
1296|ECE|Ava|88|75|37|76|276|69.00
1297|CSE|Pippa|60|89|81|75|305|76.25
1298|ISE|Ella|94|41|48|99|282|70.50
1299|ECE|Kimberly|76|38|51|86|251|62.75
1300|EEE|Amanda|72|61|82|90|305|76.25
1301|CIVIL64|Joanne|64|44|47|92|247|61.75
1302|ECE|Claire|66|62|66|70|264|66.00
1303|CSE|Audrey|60|43|65|94|262|65.50
1304|ISE|Grace|97|80|44|89|310|77.50
1305|ECE|Dorothy|91|62|74|83|310|77.50
1306|EEE|Rachel|98|57|64|88|307|76.75
1307|CIVIL94|Gabrielle|94|70|42|90|296|74.00
1308|ECE|Lisa|88|36|61|87|272|68.00
1309|CSE|Ava|90|76|99|93|358|89.50
1310|ISE|Carolyn|68|55|84|73|280|70.00
1311|ECE|Stephanie|83|85|62|95|325|81.25
1312|EEE|Michelle|86|82|82|82|332|83.00
1313|CIVIL75|Zoe|75|39|75|88|277|69.25
1314|ECE|Rose|84|90|48|98|320|80.00
1315|CSE|Olivia|88|65|71|99|323|80.75
1316|ISE|Lisa|72|47|62|72|253|63.25
1317|ECE|Julia|94|67|58|93|312|78.00
1318|EEE|Ella|85|90|91|72|338|84.50
1319|CIVIL81|Grace|81|80|98|98|357|89.25
1320|ECE|Sally|97|79|96|75|347|86.75
1321|CSE|Audrey|92|58|90|95|335|83.75
1322|ISE|Pippa|94|63|63|70|290|72.50
1323|ECE|Sophie|78|44|73|93|288|72.00
1324|EEE|Sophie|81|81|37|74|273|68.25
1325|CIVIL81|Sally|81|55|84|79|299|74.75
1326|ECE|Penelope|98|78|86|89|351|87.75
1327|CSE|Chloe|96|67|37|76|276|69.00
1328|ISE|Fiona|92|64|45|77|278|69.50
1329|ECE|Audrey|91|37|88|92|308|77.00
1330|EEE|Bella|63|36|46|75|220|55.00
1331|CIVIL79|Molly|79|82|60|70|291|72.75
1332|ECE|Lillian|80|55|58|75|268|67.00
1333|CSE|Jessica|93|49|64|83|289|72.25
1334|ISE|Pippa|61|49|69|79|258|64.50
1335|ECE|Vanessa|65|48|35|83|231|57.75
1336|EEE|Kimberly|75|36|44|95|250|62.50
1337|CIVIL87|Vanessa|87|89|50|88|314|78.50
1338|ECE|Ava|95|79|82|88|344|86.00
1339|CSE|Sophie|78|64|74|93|309|77.25
1340|ISE|Sally|68|81|99|96|344|86.00
1341|ECE|Theresa|60|70|46|75|251|62.75
1342|EEE|Sue|62|55|37|85|239|59.75
1343|CIVIL73|Jessica|73|68|78|81|300|75.00
1344|ECE|Victoria|88|58|82|71|299|74.75
1345|CSE|Michelle|95|68|53|75|291|72.75
1346|ISE|Jan|67|56|97|71|291|72.75
1347|ECE|Emma|75|42|38|94|249|62.25
1348|EEE|Molly|75|46|40|78|239|59.75
1349|CIVIL90|Chloe|90|41|74|98|303|75.75
1350|ECE|Una|61|89|66|98|314|78.50
1351|CSE|Karen|68|38|71|91|268|67.00
1352|ISE|Ava|99|39|92|93|323|80.75
1353|ECE|Amy|88|72|60|93|313|78.25
1354|EEE|Elizabeth|71|49|69|73|262|65.50
1355|CIVIL68|Sally|68|41|41|83|233|58.25
1356|ECE|Katherine|95|37|38|93|263|65.75
1357|CSE|Sophie|94|49|99|76|318|79.50
1358|ISE|Irene|71|79|63|76|289|72.25
1359|ECE|Diane|95|43|46|86|270|67.50
1360|EEE|Samantha|66|45|90|79|280|70.00
1361|CIVIL95|Rachel|95|35|85|97|312|78.00
1362|ECE|Gabrielle|61|80|94|99|334|83.50
1363|CSE|Yvonne|73|48|99|84|304|76.00
1364|ISE|Chloe|82|55|67|84|288|72.00
1365|ECE|Gabrielle|62|70|36|95|263|65.75
1366|EEE|Carolyn|81|70|89|73|313|78.25
1367|CIVIL77|Diana|77|88|36|85|286|71.50
1368|ECE|Gabrielle|99|82|51|85|317|79.25
1369|CSE|Elizabeth|93|67|41|89|290|72.50
1370|ISE|Theresa|76|40|69|70|255|63.75
1371|ECE|Tracey|92|64|81|70|307|76.75
1372|EEE|Victoria|71|78|48|74|271|67.75
1373|CIVIL78|Lily|78|71|81|80|310|77.50
1374|ECE|Vanessa|63|65|62|85|275|68.75
1375|CSE|Irene|81|37|61|85|264|66.00
1376|ISE|Grace|90|37|42|70|239|59.75
1377|ECE|Ruth|88|85|44|79|296|74.00
1378|EEE|Leah|74|56|93|93|316|79.00
1379|CIVIL87|Audrey|87|85|82|80|334|83.50
1380|ECE|Amanda|64|39|45|93|241|60.25
1381|CSE|Alexandra|62|85|81|87|315|78.75
1382|ISE|Heather|84|55|39|94|272|68.00
1383|ECE|Rachel|81|50|36|75|242|60.50
1384|EEE|Amanda|64|54|82|78|278|69.50
1385|CIVIL60|Tracey|60|36|66|80|242|60.50
1386|ECE|Carolyn|79|71|47|94|291|72.75
1387|CSE|Kimberly|80|66|85|81|312|78.00
1388|ISE|Pippa|69|47|85|96|297|74.25
1389|ECE|Bella|81|89|96|92|358|89.50
1390|EEE|Chloe|60|39|70|84|253|63.25
1391|CIVIL67|Michelle|67|49|47|82|245|61.25
1392|ECE|Abigail|71|65|48|94|278|69.50
1393|CSE|Samantha|77|42|42|98|259|64.75
1394|ISE|Sarah|88|75|95|89|347|86.75
1395|ECE|Emma|80|51|67|88|286|71.50
1396|EEE|Anna|70|78|78|97|323|80.75
1397|CIVIL66|Melanie|66|57|56|75|254|63.50
1398|ECE|Virginia|87|42|63|76|268|67.00
1399|CSE|Emily|64|87|87|84|322|80.50
1400|ISE|Abigail|61|72|37|88|258|64.50
1401|ECE|Yvonne|72|41|35|97|245|61.25
1402|EEE|Felicity|64|52|97|73|286|71.50
1403|CIVIL77|Diane|77|75|63|73|288|72.00
1404|ECE|Amelia|67|73|44|85|269|67.25
1405|CSE|Melanie|60|41|89|71|261|65.25
1406|ISE|Sophie|92|35|53|83|263|65.75
1407|ECE|Sarah|76|56|60|96|288|72.00
1408|EEE|Sonia|81|77|73|95|326|81.50
1409|CIVIL91|Wanda|91|69|37|98|295|73.75
1410|ECE|Jane|88|63|89|95|335|83.75
1411|CSE|Sophie|64|56|95|85|300|75.00
1412|ISE|Carolyn|70|39|96|93|298|74.50
1413|ECE|Pippa|88|90|59|93|330|82.50
1414|EEE|Amy|90|65|56|99|310|77.50
1415|CIVIL66|Sonia|66|65|91|84|306|76.50
1416|ECE|Ella|60|36|53|98|247|61.75
1417|CSE|Olivia|85|55|95|80|315|78.75
1418|ISE|Zoe|60|51|63|85|259|64.75
1419|ECE|Diana|81|80|74|90|325|81.25
1420|EEE|Grace|91|49|80|72|292|73.00
1421|CIVIL90|Michelle|90|73|57|95|315|78.75
1422|ECE|Maria|74|50|42|85|251|62.75
1423|CSE|Yvonne|97|49|61|95|302|75.50
1424|ISE|Elizabeth|98|80|38|82|298|74.50
1425|ECE|Grace|81|57|85|88|311|77.75
1426|EEE|Gabrielle|66|83|72|79|300|75.00
1427|CIVIL75|Ella|75|80|66|89|310|77.50
1428|ECE|Melanie|64|62|41|87|254|63.50
1429|CSE|Victoria|85|66|77|75|303|75.75
1430|ISE|Michelle|97|39|71|92|299|74.75
1431|ECE|Dorothy|89|73|47|87|296|74.00
1432|EEE|Madeleine|90|85|76|96|347|86.75
1433|CIVIL87|Katherine|87|78|97|86|348|87.00
1434|ECE|Theresa|61|79|86|76|302|75.50
1435|CSE|Rose|78|74|79|82|313|78.25
1436|ISE|Bella|76|78|97|81|332|83.00
1437|ECE|Lisa|73|38|75|98|284|71.00
1438|EEE|Emily|69|35|53|70|227|56.75
1439|CIVIL80|Alexandra|80|42|87|96|305|76.25
1440|ECE|Deirdre|99|41|88|82|310|77.50
1441|CSE|Caroline|68|49|89|84|290|72.50
1442|ISE|Tracey|63|61|80|87|291|72.75
1443|ECE|Pippa|76|68|48|90|282|70.50
1444|EEE|Abigail|94|69|71|97|331|82.75
1445|CIVIL95|Lauren|95|66|43|80|284|71.00
1446|ECE|Natalie|88|40|79|88|295|73.75
1447|CSE|Katherine|83|53|77|92|305|76.25
1448|ISE|Natalie|72|49|84|96|301|75.25
1449|ECE|Abigail|71|69|48|80|268|67.00
1450|EEE|Rachel|85|79|35|76|275|68.75
1451|CIVIL92|Katherine|92|43|43|86|264|66.00
1452|ECE|Lillian|84|54|85|98|321|80.25
1453|CSE|Carol|83|48|43|96|270|67.50
1454|ISE|Faith|75|70|72|88|305|76.25
1455|ECE|Rose|95|90|74|86|345|86.25
1456|EEE|Bernadette|73|80|65|76|294|73.50
1457|CIVIL92|Emily|92|74|99|75|340|85.00
1458|ECE|Wendy|95|57|71|99|322|80.50
1459|CSE|Virginia|92|60|45|81|278|69.50
1460|ISE|Amy|71|46|47|86|250|62.50
1461|ECE|Amelia|61|53|62|87|263|65.75
1462|EEE|Felicity|97|72|57|92|318|79.50
1463|CIVIL92|Kylie|92|89|80|88|349|87.25
1464|ECE|Anne|63|67|97|79|306|76.50
1465|CSE|Samantha|72|72|90|88|322|80.50
1466|ISE|Carolyn|98|87|89|75|349|87.25
1467|ECE|Irene|77|75|57|82|291|72.75
1468|EEE|Katherine|91|54|58|92|295|73.75
1469|CIVIL76|Olivia|76|69|47|82|274|68.50
1470|ECE|Jessica|60|73|40|81|254|63.50
1471|CSE|Madeleine|97|65|75|75|312|78.00
1472|ISE|Bella|90|37|52|74|253|63.25
1473|ECE|Sonia|63|43|52|96|254|63.50
1474|EEE|Anna|74|78|59|77|288|72.00
1475|CIVIL84|Carol|84|56|53|78|271|67.75
1476|ECE|Theresa|73|83|53|95|304|76.00
1477|CSE|Mary|93|57|54|76|280|70.00
1478|ISE|Amelia|75|67|48|78|268|67.00
1479|ECE|Madeleine|67|54|80|95|296|74.00
1480|EEE|Amanda|89|52|80|89|310|77.50
1481|CIVIL72|Nicola|72|80|50|90|292|73.00
1482|ECE|Rebecca|84|54|84|86|308|77.00
1483|CSE|Sophie|97|78|79|87|341|85.25
1484|ISE|Jane|78|80|55|75|288|72.00
1485|ECE|Julia|94|75|37|82|288|72.00
1486|EEE|Sally|90|79|36|83|288|72.00
1487|CIVIL96|Alison|96|87|95|70|348|87.00
1488|ECE|Melanie|84|46|92|73|295|73.75
1489|CSE|Emily|97|88|88|94|367|91.75
1490|ISE|Melanie|95|78|36|84|293|73.25
1491|ECE|Megan|70|82|74|94|320|80.00
1492|EEE|Dorothy|90|75|93|90|348|87.00
1493|CIVIL83|Wendy|83|60|73|73|289|72.25
1494|ECE|Andrea|79|72|68|86|305|76.25
1495|CSE|Deirdre|89|71|57|95|312|78.00
1496|ISE|Jan|82|57|64|79|282|70.50
1497|ECE|Grace|61|50|71|78|260|65.00
1498|EEE|Virginia|77|72|40|79|268|67.00
1499|CIVIL92|Joanne|92|81|51|80|304|76.00
1500|ECE|Carolyn|60|90|87|70|307|76.75
1501|CSE|Diane|68|48|77|71|264|66.00
1502|ISE|Pippa|89|76|62|75|302|75.50
1503|ECE|Joan|83|64|56|85|288|72.00
1504|EEE|Sophie|90|43|75|83|291|72.75
1505|CIVIL98|Yvonne|98|73|76|88|335|83.75
1506|ECE|Ella|95|84|74|80|333|83.25
1507|CSE|Karen|72|85|76|87|320|80.00
1508|ISE|Leah|65|63|39|72|239|59.75
1509|ECE|Andrea|80|69|72|91|312|78.00
1510|EEE|Diane|99|70|47|80|296|74.00
1511|CIVIL87|Irene|87|71|36|90|284|71.00
1512|ECE|Rebecca|76|57|53|81|267|66.75
1513|CSE|Victoria|93|37|56|97|283|70.75
1514|ISE|Ruth|65|90|80|79|314|78.50
1515|ECE|Joan|67|35|95|70|267|66.75
1516|EEE|Andrea|92|37|40|97|266|66.50
1517|CIVIL95|Alexandra|95|85|51|86|317|79.25
1518|ECE|Felicity|81|43|85|88|297|74.25
1519|CSE|Sue|78|90|38|71|277|69.25
1520|ISE|Megan|94|83|48|91|316|79.00
1521|ECE|Pippa|92|47|50|70|259|64.75
1522|EEE|Megan|90|74|78|83|325|81.25
1523|CIVIL82|Maria|82|85|51|72|290|72.50
1524|ECE|Lauren|93|70|99|94|356|89.00
1525|CSE|Kimberly|64|89|43|83|279|69.75
1526|ISE|Ruth|60|71|88|92|311|77.75
1527|ECE|Lily|96|68|87|93|344|86.00
1528|EEE|Amanda|90|74|74|96|334|83.50
1529|CIVIL90|Ruth|90|39|53|96|278|69.50
1530|ECE|Carol|89|53|85|80|307|76.75
1531|CSE|Amy|91|82|81|85|339|84.75
1532|ISE|Dorothy|93|72|92|76|333|83.25
1533|ECE|Olivia|84|64|84|76|308|77.00
1534|EEE|Faith|92|75|35|75|277|69.25
1535|CIVIL68|Theresa|68|53|78|78|277|69.25
1536|ECE|Tracey|66|57|35|89|247|61.75
1537|CSE|Kylie|69|42|58|94|263|65.75
1538|ISE|Amanda|70|62|95|78|305|76.25
1539|ECE|Angela|85|71|91|88|335|83.75
1540|EEE|Jasmine|98|42|56|90|286|71.50
1541|CIVIL80|Molly|80|35|95|75|285|71.25
1542|ECE|Anna|76|71|82|72|301|75.25
1543|CSE|Emily|98|64|43|70|275|68.75
1544|ISE|Faith|63|50|74|83|270|67.50
1545|ECE|Virginia|61|78|83|81|303|75.75
1546|EEE|Pippa|93|83|88|85|349|87.25
1547|CIVIL88|Tracey|88|68|51|89|296|74.00
1548|ECE|Lisa|97|64|37|99|297|74.25
1549|CSE|Vanessa|97|60|47|88|292|73.00
1550|ISE|Dorothy|77|78|78|92|325|81.25
1551|ECE|Sophie|97|67|42|95|301|75.25
1552|EEE|Wendy|99|55|59|76|289|72.25
1553|CIVIL71|Kimberly|71|42|38|91|242|60.50
1554|ECE|Sophie|76|62|98|92|328|82.00
1555|CSE|Virginia|67|45|97|85|294|73.50
1556|ISE|Diane|84|65|45|84|278|69.50
1557|ECE|Kylie|87|60|60|79|286|71.50
1558|EEE|Bernadette|66|56|64|72|258|64.50
1559|CIVIL65|Abigail|65|56|79|77|277|69.25
1560|ECE|Rebecca|80|75|58|97|310|77.50
1561|CSE|Jasmine|79|52|82|77|290|72.50
1562|ISE|Amelia|64|52|85|89|290|72.50
1563|ECE|Ruth|62|48|77|75|262|65.50
1564|EEE|Rachel|96|89|91|92|368|92.00
1565|CIVIL78|Rachel|78|51|47|86|262|65.50
1566|ECE|Sally|75|45|35|88|243|60.75
1567|CSE|Bernadette|65|79|57|78|279|69.75
1568|ISE|Amelia|98|59|61|95|313|78.25
1569|ECE|Wanda|98|51|90|91|330|82.50
1570|EEE|Bella|72|56|40|76|244|61.00
1571|CIVIL69|Jane|69|82|99|84|334|83.50
1572|ECE|Theresa|65|84|72|87|308|77.00
1573|CSE|Audrey|65|35|70|93|263|65.75
1574|ISE|Sally|72|48|73|99|292|73.00
1575|ECE|Melanie|63|46|49|81|239|59.75
1576|EEE|Carol|74|81|62|80|297|74.25
1577|CIVIL92|Ella|92|61|64|83|300|75.00
1578|ECE|Heather|81|51|53|94|279|69.75
1579|CSE|Kylie|72|84|72|72|300|75.00
1580|ISE|Andrea|89|51|47|87|274|68.50
1581|ECE|Deirdre|66|77|36|82|261|65.25
1582|EEE|Victoria|90|77|41|88|296|74.00
1583|CIVIL95|Jessica|95|76|83|95|349|87.25
1584|ECE|Anne|70|55|98|82|305|76.25
1585|CSE|Diane|62|84|46|85|277|69.25
1586|ISE|Tracey|96|39|92|70|297|74.25
1587|ECE|Jasmine|65|90|97|90|342|85.50
1588|EEE|Andrea|88|85|94|71|338|84.50
1589|CIVIL67|Theresa|67|60|85|74|286|71.50
1590|ECE|Joanne|75|36|67|92|270|67.50
1591|CSE|Claire|80|53|56|75|264|66.00
1592|ISE|Deirdre|96|70|38|95|299|74.75
1593|ECE|Julia|89|67|59|80|295|73.75
1594|EEE|Karen|87|47|70|84|288|72.00
1595|CIVIL82|Emily|82|69|63|86|300|75.00
1596|ECE|Karen|66|59|87|86|298|74.50
1597|CSE|Diane|95|74|50|82|301|75.25
1598|ISE|Megan|66|88|50|89|293|73.25
1599|ECE|Diane|85|47|92|93|317|79.25
1600|EEE|Melanie|82|77|86|82|327|81.75
1601|CIVIL90|Donna|90|87|90|90|357|89.25
1602|ECE|Mary|72|74|53|80|279|69.75
1603|CSE|Amy|62|80|73|98|313|78.25
1604|ISE|Lauren|82|43|61|81|267|66.75
1605|ECE|Emma|62|38|74|81|255|63.75
1606|EEE|Donna|94|73|87|94|348|87.00
1607|CIVIL86|Tracey|86|86|50|82|304|76.00
1608|ECE|Samantha|87|76|80|93|336|84.00
1609|CSE|Elizabeth|91|70|92|82|335|83.75
1610|ISE|Theresa|94|63|39|83|279|69.75
1611|ECE|Alison|79|85|72|97|333|83.25
1612|EEE|Alexandra|94|42|68|80|284|71.00
1613|CIVIL63|Sarah|63|61|73|88|285|71.25
1614|ECE|Madeleine|60|83|46|88|277|69.25
1615|CSE|Fiona|86|37|42|74|239|59.75
1616|ISE|Ella|92|70|70|94|326|81.50
1617|ECE|Una|86|66|96|95|343|85.75
1618|EEE|Hannah|60|37|98|94|289|72.25
1619|CIVIL83|Kylie|83|75|85|85|328|82.00
1620|ECE|Alison|75|86|58|93|312|78.00
1621|CSE|Theresa|88|78|78|83|327|81.75
1622|ISE|Leah|80|36|64|87|267|66.75
1623|ECE|Julia|97|61|44|96|298|74.50
1624|EEE|Angela|90|88|46|82|306|76.50
1625|CIVIL67|Deirdre|67|45|53|71|236|59.00
1626|ECE|Natalie|79|72|66|82|299|74.75
1627|CSE|Rose|69|81|57|98|305|76.25
1628|ISE|Rose|77|66|65|86|294|73.50
1629|ECE|Angela|65|65|96|73|299|74.75
1630|EEE|Amy|87|60|95|87|329|82.25
1631|CIVIL98|Claire|98|60|89|80|327|81.75
1632|ECE|Bernadette|87|40|79|93|299|74.75
1633|CSE|Carolyn|62|86|67|85|300|75.00
1634|ISE|Lillian|95|73|85|94|347|86.75
1635|ECE|Bernadette|83|48|90|95|316|79.00
1636|EEE|Angela|85|79|50|75|289|72.25
1637|CIVIL88|Sarah|88|44|64|75|271|67.75
1638|ECE|Julia|79|72|74|73|298|74.50
1639|CSE|Jan|67|66|45|73|251|62.75
